,data/circles/circles_sep_factor_0.4_2000.csv,x,y,label,c1
0,0,1.0993428306022466,-0.0276528602342369,0,-3.0877982586756563
1,1,1.1295179684762755,0.310889115247164,0,-3.082688035403986
2,2,0.9530903692591488,-0.0342613515064835,0,-3.0226478891901527
3,3,1.3156649154822873,0.1723353855459899,0,-2.963263449318382
4,4,0.9057893120963096,0.1336421041605304,0,-2.908641537376675
5,5,0.9068230218032391,-0.061735191635923,0,-3.0803178950680343
6,6,1.047681926953796,-0.344965866261625,0,-2.850731143104048
7,7,0.6540493681755182,-0.0684893875303296,0,-3.027112360104257
8,8,0.7961707325391327,0.1130937846988243,0,-3.0021367294348438
9,9,0.8167967350047328,-0.2259422057850337,0,-3.0747211679147823
10,10,1.2911564822125825,0.0176352594320062,0,-3.2424240260272943
11,11,1.01111814729881,-0.2158896115282855,0,-2.911595460363895
12,12,0.8882823553555774,0.0975113234699059,0,-2.926315610290757
13,13,0.7664672125495693,0.1567302152372919,0,-3.0281327557118214
14,14,0.8760058711594115,0.0295124465920878,0,-2.9933009282775127
15,15,0.8752206421572006,0.4645639502203019,0,-2.94840607822959
16,16,0.9922515720337134,-0.1111804709399651,0,-3.156254585688654
17,17,1.1588097728176368,-0.1375575757189445,0,-3.0529052677346296
18,18,1.0353840295209595,-0.2790776399024735,0,-2.9205735320378174
19,19,0.7272453947901276,0.1584694072686944,0,-3.125428942316925
20,20,1.13980801731356,0.1596068898022983,0,-2.970644206783337
21,21,0.9681779745918584,0.0713436199744247,0,-3.1356581804623405
22,22,0.6947570276231657,-0.0061785509943036,0,-2.9533570017566473
23,23,0.8974483644106934,0.3554352277960353,0,-3.0035641482297484
24,24,1.0573754026516062,-0.2023824419517897,0,-3.161513181590551
25,25,1.0525051344740968,0.0794180089569675,0,-2.883526064554283
26,26,0.8513015441466762,0.2849724229630571,0,-3.073459157679805
27,27,1.1918444996481885,0.3550894685359736,0,-3.081025243701438
28,28,0.8167208298846776,0.1131805838050331,0,-2.9799430802769056
29,29,1.0496978912760424,0.3763147890516092,0,-2.8851362650571284
30,30,0.8864524031596307,0.1502495192529612,0,-3.1015821818978395
31,31,0.7598235226421284,-0.0456918567652739,0,-2.9938320150152027
32,32,1.1423602168630864,0.4709579862285716,0,-2.957118349966943
33,33,0.9641788800094052,0.4065691883482861,0,-2.9306894392736855
34,34,1.0495953285777202,0.0829831590010297,0,-2.9823558444722775
35,35,1.0481958830404303,0.5257505546897364,0,-3.036702783908332
36,36,0.9673616649645868,0.5371994921121824,0,-3.082759022064872
37,37,0.4491494901641776,0.3947699275516353,0,-2.9913856116953625
38,38,0.9890411465623082,0.1766975269305512,0,-3.107213901198561
39,39,0.9884787517972062,-0.1549145521247711,0,-3.292135048349461
40,40,0.9246487835611288,0.3201124014672041,0,-2.9563440195842334
41,41,1.2625802967107382,0.1511166820286527,0,-2.9096065158913804
42,42,0.8036829182546363,0.1604900975729896,0,-3.236293243554184
43,43,1.1468041018304245,0.3326522112523125,0,-3.1009730704709937
44,44,0.8560756308326781,0.3756054221399964,0,-2.9380845738994803
45,45,0.9797091955465512,0.4727201041458071,0,-2.7942504530288303
46,46,0.8181111702419054,0.2194868331504224,0,-2.997920629232459
47,47,0.878290420932399,-0.0016668227981518,0,-3.0728002941229136
48,48,1.0140886001595582,0.3492526360130128,0,-3.018289644110484
49,49,0.9540020328457112,0.2561178429577445,0,-2.8625123580851817
50,50,0.6679823678850707,0.2248879298218755,0,-3.0645964179124534
51,51,0.8805532416849406,0.1545310658109809,0,-3.0799192006650253
52,52,0.9148411626615424,0.4017537811701172,0,-3.048274352218203
53,53,1.322300255421911,0.3618035922213102,0,-3.0953328608258714
54,54,0.9945006140374172,0.3179303613697532,0,-2.9877329684005205
55,55,0.5571265258944171,0.333435145155448,0,-2.837532154153044
56,56,0.9507798996420792,0.8372913456715743,0,-2.967692072688397
57,57,0.8980776937919678,0.4108437886579815,0,-3.0252353502126286
58,58,0.9273865885155632,0.1226762711893443,0,-3.0291811268915545
59,59,1.160635675361215,0.5126619732419005,0,-3.1563190808696655
60,60,1.0879828752968608,0.1862470617257302,0,-2.9116890222852843
61,61,1.2080040155218812,0.0935889931793442,0,-3.0077837197012802
62,62,1.042448625594512,0.8178702206837969,0,-3.0180479913590625
63,63,0.7245654748439772,0.2723244463568421,0,-2.680689243215514
64,64,0.9401621203833986,0.2906785360139626,0,-2.9701247091634313
65,65,0.6076219394707546,0.4108604855959861,0,-3.0751791050095183
66,66,0.7027804298756966,0.4976249218406989,0,-3.042635759620554
67,67,0.7288067405567421,0.718635955739857,0,-2.8851554290803243
68,68,0.7534553122177482,0.349963277752149,0,-2.9886729589462235
69,69,1.0701878680150507,0.1739128651250152,0,-3.1438277978317366
70,70,0.9503190393868456,0.6872078424215583,0,-2.9080771065424798
